DateTime,AddedIPs,RemovedIPs
1591713380,15,50
1591715296,53,16
1591717211,42,53
1591719142,41,42
1591721048,44,44
1591722968,65,44
1591724901,60,63
1591726810,68,60
1591728730,69,69
1591730660,46,70
1591732567,63,42
1591734486,53,66
1591736423,72,54
1591738697,63,71
1591744570,59,58
1591746488,63,64
1591748420,71,62
1591750329,69,72
1591752249,67,64
1591754180,58,70
1591756087,61,56
1591758021,57,61
1591760009,46,58
1591761847,54,47
1591763770,57,51
1591765704,54,61
1591767607,54,53
1591769528,44,54
1591771458,29,44
1591775285,32,30
1591777218,35,32
1591779129,52,34
1591781051,47,52
1591782975,48,48
1591784884,59,46
1591786809,60,60
1591788744,74,63
1591790652,62,72
1591792815,65,61
1591794746,64,67
1591796649,52,59
1591798582,44,50
1591800742,56,46
1591802650,55,58
1591804572,62,55
1591806499,35,63
1591808409,71,37
1591810332,70,69
1591812264,71,72
1591814168,67,65
1591816106,63,70
1591818005,63,67
1591819926,65,61
1591821859,68,66
1591823765,64,66
1591825685,58,61
1591827617,56,60
1591829526,62,57
1591831450,71,63
1591833376,73,73
1591835284,66,72
1591837219,69,68
1591839142,55,65
1591842967,54,54
1591844903,45,54
1591846811,53,43
1591848730,66,56
1591850660,62,67
1591852565,68,61
1591854490,66,71
1591856424,58,65
1591858342,67,54
1591860247,48,71
1591862178,58,46
1591864089,54,62
1591866013,54,54
1591868013,70,52
1591869853,70,71
1591871768,58,68
1591873704,49,61
1591875607,60,48
1591877547,50,58
1591879451,51,51
1591881367,63,50
1591883296,61,63
1591885207,45,59
1591887128,56,47
1591889059,51,55
1591890978,39,54
1591893252,75,34
1591895069,64,79
1591896967,49,62
1591898891,56,46
1591900818,64,58
1591902730,65,66
1591904647,63,65
1591906571,53,65
1591908490,48,50
1591910420,57,51
1591912326,71,55
1591914255,69,70
1591916166,75,69
1591918086,66,76
1591920023,57,62
1591921927,63,57
1591925779,56,64
1591927689,64,56
1591929609,60,59
1591931538,58,67
1591933446,47,55
1591935370,67,47
1591939205,69,72
1591941128,60,62
1591943061,55,61
1591944969,65,60
1591946885,55,67
1591948821,60,56
1591950727,56,54
1591952896,52,56
1591954806,52,52
1591956744,55,52
1591958648,58,55
1591960813,34,61
1591962727,59,36
1591964661,47,57
1591966567,51,48
1591968485,43,49
1591970424,48,44
1591972324,17,50
1591974499,57,18
1591976422,63,53
1591980262,64,67
1591982171,65,61
1591984091,47,66
1591986018,57,45
1591987927,52,55
1591989849,52,55
1591991778,54,52
1591995614,59,54
1591997537,44,56
1591999706,55,47
1592001605,49,51
1592003777,46,53
1592005689,36,45
1592007619,29,38
1592009523,58,29
1592011462,44,59
1592013366,53,43
1592015290,38,54
1592017219,58,34
1592019134,64,58
1592021060,68,67
1592024906,63,61
1592026808,69,69
1592028735,55,66
1592030662,50,57
1592032575,60,49
1592034493,57,59
1592036419,32,60
1592038332,48,30
1592040249,51,48
1592042184,68,54
1592044088,56,64
1592047939,61,58
1592049851,58,58
1592051767,53,64
1592053702,62,50
1592055612,62,57
1592057532,57,69
1592059462,39,52
1592061383,71,39
1592063305,24,75
1592065211,63,23
1592067131,70,61
1592069062,46,70
1592070971,56,49
1592072887,58,55
1592074819,57,57
1592076734,60,58
1592078650,62,57
1592080579,39,61
1592082491,34,43
1592084410,39,37
1592086349,38,37
1592088251,40,39
1592090172,48,39
1592092105,49,44
1592094011,48,54
1592095930,49,46
1592097862,56,49
