DateTime,AddedIPs,RemovedIPs
1591713380,9,35
1591715296,34,0
1591717211,29,110
1591719142,21,52
1591721048,20,0
1591722968,45,65
1591724901,36,43
1591726810,53,0
1591728730,51,83
1591730660,26,32
1591732567,48,0
1591734486,25,82
1591736423,55,26
1591738697,42,34
1591744570,46,104
1591746488,36,33
1591748420,44,36
1591750329,41,33
1591752249,45,30
1591754180,37,21
1591756087,34,29
1591758021,37,32
1591760009,30,30
1591761847,37,25
1591763770,32,35
1591765704,35,35
1591767607,42,21
1591769528,21,26
1591771458,16,38
1591775285,20,73
1591777218,20,18
1591779129,37,17
1591781051,27,23
1591782975,29,18
1591784884,40,26
1591786809,38,26
1591788744,54,25
1591790652,42,26
1591792815,49,0
1591794746,34,26
1591796649,29,32
1591798582,32,25
1591800742,28,9
1591802650,33,34
1591804572,45,26
1591806499,17,19
1591808409,50,18
1591810332,58,45
1591812264,44,35
1591814168,46,42
1591816106,39,43
1591818005,43,26
1591819926,41,50
1591821859,41,28
1591823765,39,47
1591825685,34,46
1591827617,32,0
1591829526,39,0
1591831450,41,40
1591833376,52,34
1591835284,34,42
1591837219,41,39
1591839142,37,44
1591842967,33,80
1591844903,29,38
1591846811,32,32
1591848730,41,39
1591850660,41,39
1591852565,43,39
1591854490,39,38
1591856424,23,18
1591858342,44,20
1591860247,27,0
1591862178,29,12
1591864089,25,22
1591866013,36,37
1591868013,49,27
1591869853,44,29
1591871768,27,34
1591873704,17,37
1591875607,40,51
1591877547,28,42
1591879451,27,51
1591881367,34,33
1591883296,32,27
1591885207,27,28
1591887128,34,0
1591889059,22,58
1591890978,20,38
1591893252,51,18
1591895069,41,50
1591896967,34,52
1591898891,34,45
1591900818,37,52
1591902730,41,42
1591904647,43,42
1591906571,30,41
1591908490,26,41
1591910420,32,37
1591912326,43,26
1591914255,39,29
1591916166,40,35
1591918086,35,43
1591920023,28,55
1591921927,32,30
1591925779,29,84
1591927689,26,0
1591929609,41,26
1591931538,23,28
1591933446,24,31
1591935370,32,37
1591939205,31,84
1591941128,28,39
1591943061,23,29
1591944969,40,43
1591946885,37,24
1591948821,28,21
1591950727,30,30
1591952896,23,36
1591954806,27,46
1591956744,35,43
1591958648,34,29
1591960813,24,18
1591962727,30,33
1591964661,22,31
1591966567,30,25
1591968485,21,31
1591970424,32,32
1591972324,8,24
1591974499,36,31
1591976422,32,25
1591980262,43,72
1591982171,38,46
1591984091,24,30
1591986018,38,36
1591987927,28,43
1591989849,20,39
1591991778,34,43
1591995614,30,57
1591997537,28,29
1591999706,28,40
