DateTime,AddedIPs,RemovedIPs
1592573666,6,21
1592577271,30,42
1592579627,29,17
1592583924,45,26
1592584467,9,16
1592585677,9,5
1592587525,24,10
1592588065,5,11
1592589948,25,9
1592591667,14,17
1592595266,53,40
1592596661,18,11
1592598331,18,14
1592598874,9,21
1592600416,9,26
1592601925,17,3
1592602467,8,23
1592603727,14,13
1592604973,13,15
1592607030,30,20
1592608284,16,15
1592610630,27,20
1592612459,73,16
1592613270,39,28
1592616057,144,29
1592616862,41,24
1592617985,76,13
1592619930,95,21
1592620466,3,21
1592624069,45,46
1592627672,21,43
1592631268,11,41
1592632472,7,11
1592634326,12,28
1592634867,4,32
1592637608,14,38
1592638921,22,37
1592641124,15,41
1592642064,5,26
1592643887,10,26
1592645663,22,27
1592649263,19,39
1592650885,24,14
1592652868,23,21
1592654541,10,15
1592656467,41,13
1592658388,25,19
1592659527,21,7
1592661026,27,28
1592662886,13,18
1592663669,5,18
1592665386,35,11
1592667266,22,24
1592670866,59,36
1592673925,45,98
1592675429,23,63
1592677522,50,22
1592678065,9,26
1592679191,27,26
1592680450,26,17
1592682746,30,46
1592684726,30,29
1592685263,15,29
1592688865,63,65
1592691931,97,26
1592693422,48,47
1592696071,67,49
1592697250,40,20
1592698726,29,22
1592699669,17,24
1592701919,49,31
1592703263,18,39
1592705070,22,34
1592706867,25,56
1592708107,14,19
1592712141,38,141
1592713530,17,1
1592714674,18,93
1592717664,19,21
1592718974,12,4
1592720737,21,7
1592721262,5,15
1592724864,35,21
1592726130,11,8
1592727278,10,9
1592729817,35,17
1592731008,7,8
1592732065,9,14
1592733877,18,18
