DateTime,AddedIPs,RemovedIPs
1591756098,77,87
1591758197,77,96
1591760023,102,101
1591761896,99,141
1591763810,134,102
1591765713,107,93
1591767618,288,76
1591769540,459,88
1591771472,543,82
1591773375,509,71
1591775321,602,69
1591777229,443,48
1591779140,327,78
1591781085,61,54
1591782998,52,60
1591784923,54,78
1591787032,98,74
1591788974,1105,72
1591790932,1122,70
1591792839,542,46
1591794823,533,59
1591796664,734,48
1591798653,759,58
1591800755,879,61
1591802658,644,73
1591804605,69,41
1591806517,50,93
1591808530,70,62
1591810342,76,58
1591812314,66,55
1591814207,80,49
1591816114,60,58
1591818026,84,79
1591819932,83,61
1591821870,62,48
1591823788,59,58
1591825691,84,62
1591827627,57,77
1591829535,69,76
1591831470,74,69
1591833420,51,52
1591835293,49,63
1591837397,67,59
1591839383,70,70
1591841306,57,56
1591843219,61,75
1591845153,58,63
1591847081,68,60
1591848975,53,93
1591851196,79,78
1591853092,299,89
1591855022,58,482
1591856903,38,487
1591859024,81,534
1591860981,57,580
1591862914,70,468
1591864819,72,534
1591866985,91,77
1591868896,82,81
1591870829,92,70
1591872757,62,90
1591874661,98,854
1591876601,75,1162
1591878499,47,568
1591880672,74,685
1591882607,66,588
1591884502,71,982
1591886440,91,710
1591888254,70,817
1591890260,69,261
1591892199,51,75
1591894115,69,71
1591896020,71,97
1591898144,82,98
1591900102,70,85
1591902995,131,128
1591904904,97,101
1591906831,90,115
1591908778,73,96
1591910687,73,101
1591912600,84,102
1591914497,83,84
1591916741,99,101
1591918600,71,88
1591920510,84,74
1591922425,83,76
1591924363,78,95
1591926262,66,97
1591928180,67,81
1591930123,74,90
1591932015,84,84
1591933969,78,66
1591935888,79,88
1591937790,84,69
1591939705,60,358
1591941724,68,65
1591943532,74,76
1591945400,78,99
1591947384,63,84
1591949293,68,70
1591951212,74,66
1591953150,73,79
1591955056,70,80
1591957245,86,98
1591959145,68,83
1591961084,93,106
1591962982,84,85
1591964903,92,82
1591967077,83,71
1591968996,104,88
1591970932,90,78
1591972819,66,77
1591975023,67,79
1591977000,105,56
1591978830,76,67
1591980752,80,64
1591982657,77,86
1591984604,60,82
1591986496,67,88
1591989379,115,123
1591991297,124,80
1591993228,76,93
1591995153,76,75
1591997094,74,61
1591998995,60,88
1592000930,79,82
1592003002,135,90
1592004974,98,94
1592006939,108,102
1592008962,115,102
1592010979,55,76
1592012927,105,67
1592014823,74,69
1592016744,48,82
1592018711,94,66
1592020577,88,73
1592022521,134,72
1592024682,104,89
1592026580,73,74
1592028514,48,80
1592030411,76,54
1592032585,73,83
1592034503,83,66
1592036429,80,60
1592038342,61,64
1592040260,57,85
1592042197,63,87
1592044097,81,70
1592046988,138,108
1592048901,65,85
1592050832,62,82
1592052742,87,74
1592054660,75,74
1592056593,92,91
1592058500,63,63
1592060694,70,86
1592062589,73,81
1592064549,74,117
1592066417,87,69
1592068380,67,81
1592070260,63,50
1592072183,71,47
1592074111,59,63
1592076013,76,93
1592077936,81,87
1592080020,109,88
1592082978,117,104
1592084990,81,85
1592086821,81,61
1592088766,98,86
1592090700,99,110
1592092575,73,83
1592094514,95,78
1592097383,163,96
1592099316,65,62
1592101242,47,67
1592103139,49,67
1592105073,51,81
1592106990,116,86
1592108899,80,121
1592111105,62,113
1592112996,68,72
1592114907,60,71
1592116835,85,73
1592118748,97,98
1592120656,61,61
1592122581,69,79
1592124511,86,65
1592126417,69,60
1592128338,91,59
1592130279,60,70
1592132175,52,78
1592134095,91,85
1592136312,103,72
1592138368,88,69
1592140235,51,81
1592142677,90,111
1592144755,35,65
1592146573,28,146
1592148510,29,65
1592150621,218,62
1592152654,203,97
1592154495,70,70
1592156414,56,53
1592158353,37,73
1592160260,53,59
1592162176,810,81
1592164119,1584,70
1592166010,1158,76
1592167933,1098,58
1592169872,1139,58
1592171773,1082,63
1592173715,1068,47
1592175731,1399,41
1592177550,1199,46
1592179478,70,50
1592181387,46,58
1592183411,81,44
1592185226,56,31
1592187134,49,24
1592189091,53,37
1592190987,41,34
1592192891,40,33
1592194816,67,37
1592196775,68,34
1592198658,54,31
