DateTime,AddedIPs,RemovedIPs
1591427092,1,0
1591428722,540,511
1591432049,0,3
1591434315,2578,2535
1591436402,334,341
1591442529,7,0
1591443373,1,3
1591445099,3761,3740
1591450211,0,255
1591451763,284,281
1591452813,2,3
1591455966,4444,4420
1591456343,48,47
1591459496,0,15
1591463286,185,188
1591463755,2,3
1591466641,5010,5031
1591470969,88,88
1591474802,44,45
1591475411,512,0
1591477441,5496,5462
1591481097,3,0
1591485608,3,5
1591488241,5733,5745
1591490162,177,167
1591490711,512,0
1591495811,1,2
1591497843,195,890
1591499041,6016,6133
1591500262,1,0
1591501682,0,190
1591505522,190,0
1591506298,1,0
1591506531,1,0
1591509841,2668,2628
1591513206,833,164
1591517282,448,425
1591517437,4,1
1591520641,2659,2611
1591521123,134,131
1591524308,6,0
1591524962,131,134
1591528473,3,3
1591528803,299,307
1591529535,0,2
1591530081,49,32
1591531441,3713,3702
1591532643,201,191
1591536482,191,201
1591538705,1,0
1591540322,302,320
1591542011,189,0
1591542241,4409,4413
1591544174,57,71
1591549445,3,3
1591551077,0,256
1591553041,4997,4960
1591555682,136,129
1591559523,35,39
1591560447,2,4
1591563362,39,35
1591563841,5399,5409
1591567204,76,80
1591571282,122,131
1591571322,1,3
1591574641,5702,5702
1591578962,36,40
1591581984,1,2
1591582803,876,847
1591585510,6048,6171
1591592686,0,3
1591596388,2721,2659
1591598163,686,687
1591603385,0,1
1591605844,368,365
1591607041,2615,2586
1591614378,18,3
1591617381,245,254
1591617913,3734,3707
1591621215,506,254
1591625282,137,142
1591628641,4441,4425
1591632078,62,56
1591633203,40,37
1591635920,1,255
1591639442,4983,4978
1591640882,104,140
1591643106,2,0
1591644723,1,0
1591646786,4,3
1591648563,0,1
1591650241,5423,5472
1591652402,142,178
1591657551,1,1
1591657880,1,0
1591661290,5817,5778
1591663922,138,139
1591668482,228,2
1591671606,867,785
1591671841,6161,6325
1591675946,2,0
1591679282,647,641
1591679509,0,3
1591682641,2654,2624
1591686310,1,0
1591690566,5,1
1591693515,2746,2699
1591694642,267,268
1591698483,268,267
1591700388,1,2
1591700702,10,0
1591702322,526,520
1591703183,25,38
1591704241,3867,3829
1591706163,401,406
1591710002,406,401
1591711409,4,3
1591713843,58,56
1591715041,4636,4629
1591715101,1,0
1591719862,1,1
1591721523,56,59
1591721977,2,8
1591725362,614,614
1591725976,5242,5220
1591729203,588,584
1591729504,1,0
1591733283,584,589
1591736641,5634,5602
1591737123,208,211
1591743988,2,2
1591744803,188,181
1591747441,5852,5887
1591748642,138,145
1591754792,4,2
1591756323,873,858
1591758241,6211,6368
1591765872,7,4
1591769153,2609,2576
1591771923,749,749
1591776586,1,0
1591779603,271,259
1591779841,2736,2683
1591783443,260,271
1591787282,271,260
1591787475,4,5
1591789274,35,32
1591790641,3812,3796
1591794307,1,0
1591795202,494,493
1591795388,237,509
1591797981,1,2
1591801441,4580,4532
1591801514,1,0
1591802882,94,124
1591805192,0,2
1591806723,124,94
1591807687,95,100
1591808976,2,3
1591810562,94,124
1591812241,5096,5129
1591818243,127,139
1591819504,2,0
1591819778,4,2
1591823041,5487,5461
1591825922,52,47
1591826727,1,0
1591829763,70,72
1591830674,4,1
1591833216,0,766
1591833603,72,70
1591833841,5958,5961
1591837683,127,135
1591841522,871,832
1591842675,1,2
1591844641,6168,6367
1591848310,0,1
1591851822,0,2
1591853042,674,678
1591855441,2807,2724
1591862725,2,0
1591866510,2900,2859
1591869982,2,0
1591872243,333,320
1591873510,4,5
1591875021,36,71
1591876082,261,256
1591877479,3954,3934
1591881581,0,256
1591883110,1,0
1591887841,4752,4723
1591891508,1,30
1591893646,1,3
1591895523,116,115
1591895782,89,99
1591898641,5374,5347
1591899362,162,169
1591901050,1,1
1591903927,2,0
1591909509,5722,5712
1591910883,73,76
1591913108,1,0
1591914864,2,2
1591920241,6083,6063
1591920308,1,0
1591922403,118,116
1591923907,1,0
1591925406,2,5
1591927506,1,0
1591930082,869,870
1591931110,6323,6546
1591934723,1,2
1591936466,5,2
1591938321,1,0
1591939363,256,0
1591941611,772,746
1591941841,2749,2723
1591947212,0,6
1591949523,202,209
1591952641,2972,2908
1591957986,1,3
1591959911,7,0
1591961044,189,711
1591961421,52,77
1591963441,4066,4008
1591968722,1,2
1591968981,58,44
1591972563,125,138
1591974241,4786,4786
1591976403,138,126
1591979097,2,14
1591980242,126,138
1591984083,274,282
1591985041,5399,5366
1591990073,5,2
1591995841,5775,5764
1591999510,1,0
1592000774,1,1
1592003762,214,420
1592006641,6113,6108
1592007603,177,169
1592012901,3,3
1592013921,1,0
1592017441,6217,6473
1592019123,842,614
1592021848,1,8
1592022962,614,842
1592026802,842,614
1592028315,2752,2708
1592031910,1,0
1592032718,3,3
1592039041,2772,2693
1592042182,501,500
1592043752,1,1
1592046323,5,0
1592047821,39,42
1592049841,3941,3916
1592053682,494,491
1592056806,53,50
1592060641,4675,4635
1592061362,247,255
1592064392,1,9
1592065202,284,278
1592069042,148,151
1592071692,5255,5242
1592072882,151,147
1592074734,2,1
1592075113,1,0
1592076722,276,280
1592078726,1,0
1592080562,158,158
1592082241,5728,5720
1592085824,3,4
1592088242,241,237
1592093041,6018,6011
1592095922,92,95
1592096531,3,4
1592097649,0,255
1592099763,95,92
1592103841,6260,6500
1592107442,886,845
1592107526,0,1
1592111282,467,732
1592111791,1,0
1592114641,2876,2765
1592117705,0,1
1592118963,778,538
1592125593,2882,2838
1592128605,0,1
1592132712,6,0
1592134323,323,317
1592135181,36,41
1592136241,3865,3813
1592139235,0,2
1592144887,59,79
1592146083,230,224
1592147041,4561,4554
1592149538,2,0
1592150584,255,510
1592150714,0,5
1592157842,163,162
1592157921,5008,4995
1592159532,1,0
1592161597,4,1
1592168641,5419,5422
1592169362,100,106
1592169566,2,1
1592177043,97,102
1592179441,5800,5781
1592180542,2,3
1592188562,857,861
1592190241,5993,6237
1592191338,2,1
1592197522,2,0
1592200083,610,601
1592201041,2490,2430
1592202357,0,2
1592211841,1990,1931
1592213023,1,4
1592215443,379,355
1592219122,11,0
1592220621,28,52
1592222641,3250,3203
1592223123,230,233
1592223539,0,3
1592226962,95,94
1592233589,3960,3943
1592234517,0,12
1592235011,253,0
1592238723,158,159
1592244241,4489,4456
1592245325,4,0
1592250242,93,100
1592250488,2,4
1592255041,5090,5114
1592256343,1,2
1592265602,110,118
1592265841,5436,5408
1592267234,4,2
1592273283,836,858
1592276641,5679,5914
1592277122,345,362
1592278211,1,2
1592287581,2301,2260
1592289118,2,1
1592292483,424,412
1592298241,1935,1867
1592300178,2,2
1592304002,497,470
1592305525,13,0
1592307022,33,44
1592309041,2911,2848
1592310830,2,3
1592311682,613,597
1592314212,0,253
1592315522,597,613
1592317812,0,248
1592319363,613,597
1592319841,3695,3678
1592319983,1,8
1592321531,75,69
1592323298,1,7
1592327043,220,227
1592330641,4248,4233
1592332056,1,1
1592334722,155,155
1592337853,2,2
1592339647,0,255
1592341441,4842,4818
1592342686,4,6
1592350082,124,122
1592352241,5208,5206
1592353590,0,5
1592357763,190,861
1592361602,830,133
1592363041,5428,5621
1592364365,0,4
1592373122,675,734
1592373841,2251,2230
1592375426,0,1
1592376312,0,254
1592384883,2479,2394
1592385551,4,1
1592391913,7,0
1592393718,45,821
1592395441,2836,2802
1592396228,1,1
1592399114,1,0
1592400242,299,313
1592405142,1,2
1592406241,3660,3650
1592406319,0,2
1592408162,178,177
1592409366,39,53
1592415729,2,4
1592417192,4268,4234
1592423763,36,33
1592426426,4,3
1592427841,4758,4763
1592437236,1,3
1592439122,5139,5146
1592440517,253,0
1592442962,31,22
1592446803,831,843
1592448101,2,2
1592449441,5452,5639
1592459797,2,2
1592460241,2285,2225
1592466002,610,581
1592468079,0,2
1592468890,2,2
1592471041,1987,1929
1592478322,15,0
1592479094,1,2
1592479822,81,40
1592481362,340,336
1592481988,2879,2831
1592489282,259,261
1592489943,2,2
1592492641,3672,3662
1592493124,440,437
1592497204,51,81
1592500974,4,1
1592503441,4275,4238
1592508485,222,211
1592511969,4,2
1592514241,4670,4672
1592523112,258,1
1592523842,91,99
