DateTime,AddedIPs,RemovedIPs
1591929961,56,15
1591932175,31,65
1591932859,3,4
1591934330,34,28
1591935923,7,10
1591936460,13,9
1591937566,26,13
1591939416,23,5
1591940061,3,5
1591941251,37,4
1591943120,42,10
1591943655,6,5
1591945046,13,3
1591946662,0,8
1591947252,0,4337
1591948860,4272,0
1591950128,3,2
1591951825,15,47
1591953021,2,383
1591954458,4,30
1591956061,6,159
1591957504,7,1
1591959023,11,46
1591960395,6,95
1591961660,2,52
1591963250,30,119
1591964721,2,2
1591966220,6,56
1591968858,8,97
1591970141,8,12
1591971430,1,84
1591972462,4,7
1591974415,5,102
1591975521,5,2
1591977024,20,130
1591978927,29,49
1591979658,18,13
1591981244,8,56
1591982722,12,2
1591984220,15,16
1591986320,26,44
1591987462,29,56
1591990462,20,58
1591991882,41,12
1591993521,2,58
1591995020,12,73
1591996318,8,17
1591997660,23,16
1592000377,7,70
1592001271,4,9
1592002849,5,64
1592004310,4,2
1592004859,2,7
1592007921,71,83
1592009426,7,36
1592011522,3,68
1592013119,3,18
1592015660,4,63
1592016803,2,2
1592018723,5,66
1592020223,9,54
1592021736,6,13
1592022856,60,36
1592024458,18,10
1592025906,10,0
1592026457,1,27
1592027593,3,25
1592028947,7,27
1592030195,14,25
1592031657,66,28
1592033119,28,0
1592033658,5,36
1592035200,0,2339
1592036718,2350,0
1592037818,26,27
1592039689,48,31
1592040857,7,32
1592042227,5,6
1592043578,31,20
1592045420,12,25
1592047505,33,41
1592048056,1,5
1592049642,17,5
1592050939,10,0
1592052621,397,7
1592055259,72,46
1592056859,55,28
1592058320,20,2
1592058858,11,8
1592059959,10,6
1592061176,9,23
1592062458,44,15
1592064047,6,7
1592065517,8,0
1592066058,2,3
1592067653,3,9
1592068932,6,2
1592070624,24,27
1592073256,13,29
1592074852,11,380
1592076320,5,1
1592076858,3,29
1592078451,11,16
1592079924,3,1
1592080459,0,5
1592081557,22,28
1592083519,3,11
1592084056,0,6
1592085632,0,2397
1592087661,2404,0
1592088934,111,5
1592090718,9,27
1592091839,127,40
1592093372,4,26
1592094857,0,2557
1592096453,2564,0
1592097923,3,0
1592099386,153,15
1592102060,16,88
1592104505,215,44
1592105622,8,18
1592107135,170,34
1592108624,12,6
1592109261,2,23
1592110635,6,16
1592112861,11,73
1592115102,352,20
1592116459,11,1
1592118047,158,15
1592119358,7,0
1592120057,4,1
