DateTime,AddedIPs,RemovedIPs
1591525686,0,1
1591528567,1,1
1591530502,1,2
1591532409,1,1
1591534328,1,0
1591536260,1,0
1591538164,1,0
1591540087,2,1
1591542978,0,1
1591544887,1,0
1591546812,1,0
1591550646,0,1
1591552566,2,0
1591554501,2,2
1591556448,0,2
1591558391,0,2
1591560500,1,2
1591562422,0,2
1591566255,0,1
1591570336,0,3
1591572255,1,1
1591574180,0,2
1591576088,2,0
1591578980,2,2
1591580918,1,1
1591582816,2,0
1591584758,2,0
1591586665,1,0
1591588569,1,0
1591590512,1,1
1591592447,3,1
1591594338,3,0
1591598213,1,0
1591602013,1,2
1591603966,0,1
1591605856,3,0
1591607780,1,0
1591609691,1,1
1591611630,1,1
1591615450,0,2
1591617385,2,1
1591619287,2,1
1591622166,1,2
1591624090,0,1
1591627944,0,1
1591629849,1,0
1591631778,1,0
1591633707,1,1
1591636582,3,0
1591638487,0,1
1591640438,0,2
1591642328,3,0
1591644249,3,0
1591646181,0,1
1591648088,1,0
1591650055,1,0
1591655803,1,0
1591657700,2,1
1591659619,1,0
1591661549,0,1
1591663461,0,1
1591665428,0,2
1591667305,0,2
1591669216,1,1
1591671134,3,2
1591673152,0,1
1591674971,0,1
1591676891,1,1
1591678913,1,3
1591680733,0,2
1591684571,0,1
1591688413,0,1
1591690380,217,0
1591692307,1,3
1591694172,0,1
1591696091,1,1
1591698024,1,1
1591701853,1,0
1591703785,0,2
1591705693,1,2
1591708569,1,1
1591710504,1,0
1591712410,2,0
1591714332,0,1
1591716265,0,1
1591718169,1,1
1591720088,0,1
1591722984,2,4
1591726813,0,1
1591728733,1,3
1591730669,4,3
1591734489,1,1
1591736468,2,1
1591740727,2,1
1591742659,0,1
1591744574,2,1
1591746494,3,1
1591748427,1,0
1591750334,2,0
1591752253,2,0
1591754186,23,0
1591756093,2,2
1591758125,3,2
1591760017,1,0
1591763804,0,1
1591765710,0,1
1591767612,2,0
1591769533,1,0
1591771465,2,0
1591775289,2,30
1591777224,2,188
1591779134,0,1
1591781055,1,0
1591782982,2,1
1591784914,0,1
1591787790,0,1
1591791647,0,1
1591793614,6,1
1591797368,0,1
1591799301,1,2
1591802193,1,0
1591804087,2,1
1591806009,2,0
1591809872,1,2
1591811783,1,0
1591813703,2,0
1591815633,1,2
